ID,Domain,Education,Skills and Achievements,Experience,Job_type,Annotator-1,Annotator-2,Resume_Text,Weight_Annotator1,Weight_Annotator2,Dynamic_GT
19464810,TEACHER,"B.S. Elementary Education, University of Louisiana at Lafayette (2013).",Admin-savvy teacher with 10+ years’ executive support; MS Office; database/records; training; multi-line phones; invoicing/A/R; scheduling; customer service; tech instruction/tutoring; highly organized and detail-driven; Louisiana Highly Qualified Teacher 2013–2014 (Compass 4).,Teacher 2013–present; Teacher Intern 2013; earlier roles: Legal Secretary/Office Manager 2011–2012; Teller 2010–2011; Admin Assistant (intern & staff) 2005–2010; A/R 2006–2008; Dental Assistant 2004–2005; CSR 2003–2004.,Mid-level,0.63,0.67,"B.S. Elementary Education, University of Louisiana at Lafayette (2013). Admin-savvy teacher with 10+ years’ executive support; MS Office; database/records; training; multi-line phones; invoicing/A/R; scheduling; customer service; tech instruction/tutoring; highly organized and detail-driven; Louisiana Highly Qualified Teacher 2013–2014 (Compass 4). Teacher 2013–present; Teacher Intern 2013; earlier roles: Legal Secretary/Office Manager 2011–2012; Teller 2010–2011; Admin Assistant (intern & staff) 2005–2010; A/R 2006–2008; Dental Assistant 2004–2005; CSR 2003–2004. TEACHER Mid-level",0.6285714138775526,0.3714285861224475,0.644857143444898
28086303,TEACHER,"B.A., College of Staten Island (2013). M.S., Special Education, Touro College (licensure coursework; Students with Disabilities test passed).",Common Core–aligned ELA/Math/Science instruction; differentiated/special education support; classroom management; SMART Board/ed-tech integration; small-group intervention; curriculum and lesson planning; library program management; strong parent/teacher collaboration; NYS Childhood Ed (1–6) credential track.,"Teacher, 2016–present—5th-grade STEM; K–3 Horizon Science; Pre-K–library; data tracking, hands-on labs, conferences; managed Open Access Library and book purchasing. Teacher, 2013–2016—taught grades 2–8 (Math, ELA, Science, Social Studies); improved reading via guided groups; committees and clubs; consistent differentiation and behavior supports.",Mid-level,0.8699999999999999,0.8,"B.A., College of Staten Island (2013). M.S., Special Education, Touro College (licensure coursework; Students with Disabilities test passed). Common Core–aligned ELA/Math/Science instruction; differentiated/special education support; classroom management; SMART Board/ed-tech integration; small-group intervention; curriculum and lesson planning; library program management; strong parent/teacher collaboration; NYS Childhood Ed (1–6) credential track. Teacher, 2016–present—5th-grade STEM; K–3 Horizon Science; Pre-K–library; data tracking, hands-on labs, conferences; managed Open Access Library and book purchasing. Teacher, 2013–2016—taught grades 2–8 (Math, ELA, Science, Social Studies); improved reading via guided groups; committees and clubs; consistent differentiation and behavior supports. TEACHER Mid-level",0.739130393194714,0.26086960680528604,0.8517391275236299
13855004,TEACHER,"B.A. Psychology, Southern Connecticut State University (2007), Magna Cum Laude; NCATE Collaborative Endorsement—Elementary Regular/Special Education (013, 165) (2010); Remedial Reading & Language Arts, K–12 (102). Passed Praxis II (Regular & Special Education) and state Reading test.","Common Core & NGSS-aligned instruction; differentiated/Special Ed supports and IEP accommodations; Positive Behavior Support (PBS); assessment (DRA2, Brigance, SBAC/NWEA prep); literacy workshop models; STEM/FOSS inquiry labs; curriculum design and small-group interventions; ed-tech (SMART tools, Go Math, Eureka/EngageNY, IXL, Khan Academy, Infinite Campus); strong home–school communication.","Teacher, 2010–present—plan, deliver, and assess standards-based math, science, and literacy; lead inquiry science; integrate PBS and data-driven interventions; collaborate on grade-level goals; maintain Infinite Campus. Sixth Grade Teacher, 2008–2010—balanced literacy (Readers/Writers Workshop), Everyday Math, FOSS science, CMT prep, literacy workstations, and small-group supports. Special Education Tutor, 2007–2008—modified curriculum, created accommodated assessments, inclusion support K–6, administered Brigance and CMT accommodations.",Senior-level,0.77,0.7,"B.A. Psychology, Southern Connecticut State University (2007), Magna Cum Laude; NCATE Collaborative Endorsement—Elementary Regular/Special Education (013, 165) (2010); Remedial Reading & Language Arts, K–12 (102). Passed Praxis II (Regular & Special Education) and state Reading test. Common Core & NGSS-aligned instruction; differentiated/Special Ed supports and IEP accommodations; Positive Behavior Support (PBS); assessment (DRA2, Brigance, SBAC/NWEA prep); literacy workshop models; STEM/FOSS inquiry labs; curriculum design and small-group interventions; ed-tech (SMART tools, Go Math, Eureka/EngageNY, IXL, Khan Academy, Infinite Campus); strong home–school communication. Teacher, 2010–present—plan, deliver, and assess standards-based math, science, and literacy; lead inquiry science; integrate PBS and data-driven interventions; collaborate on grade-level goals; maintain Infinite Campus. Sixth Grade Teacher, 2008–2010—balanced literacy (Readers/Writers Workshop), Everyday Math, FOSS science, CMT prep, literacy workstations, and small-group supports. Special Education Tutor, 2007–2008—modified curriculum, created accommodated assessments, inclusion support K–6, administered Brigance and CMT accommodations. TEACHER Senior-level",0.49999999999999906,0.5000000000000009,0.7349999999999999
35421497,TEACHER,"B.A. Childhood Education (1–6), Brooklyn College (2007), minor in Psychology; A.A. Liberal Arts, Nassau Community College (2003).","Differentiated instruction, balanced literacy, classroom management, student assessment (running records, rubrics, portfolios), SEL-focused environment, family communication, lesson planning, and collaboration. Trilingual in English, Russian, and Hebrew. Certifications include First Aid/CPR, Child Care Facility Rules & Regulations, Child Abuse & Neglect reporting, and School-Age Appropriate Practices.","Teacher (Current)—builds inclusive, inquiry-based classrooms; adapts lessons; designs hands-on projects; guides social-emotional growth; partners with staff and families. Student Teacher, Grade 1 (2006–2007)—planned and delivered balanced literacy units; assessed progress; fostered a constructivist, problem-solving culture. Dentist Office Manager (2002–2012)—led 10 staff, training, patient relations, insurance/claims, scheduling, and records—strengthening organization and communication used in education.",Mid-level,0.73,0.79,"B.A. Childhood Education (1–6), Brooklyn College (2007), minor in Psychology; A.A. Liberal Arts, Nassau Community College (2003). Differentiated instruction, balanced literacy, classroom management, student assessment (running records, rubrics, portfolios), SEL-focused environment, family communication, lesson planning, and collaboration. Trilingual in English, Russian, and Hebrew. Certifications include First Aid/CPR, Child Care Facility Rules & Regulations, Child Abuse & Neglect reporting, and School-Age Appropriate Practices. Teacher (Current)—builds inclusive, inquiry-based classrooms; adapts lessons; designs hands-on projects; guides social-emotional growth; partners with staff and families. Student Teacher, Grade 1 (2006–2007)—planned and delivered balanced literacy units; assessed progress; fostered a constructivist, problem-solving culture. Dentist Office Manager (2002–2012)—led 10 staff, training, patient relations, insurance/claims, scheduling, and records—strengthening organization and communication used in education. TEACHER Mid-level",0.7142856734693956,0.2857143265306044,0.7471428595918364
35421497,TEACHER,"B.A. Childhood Education (1–6), Brooklyn College 2007; A.A. Liberal Arts, Nassau CC 2003; minor Psychology.","Differentiated instruction, balanced literacy, classroom management, assessment, SEL, family communication, lesson planning, collaboration. Trilingual (English/Russian/Hebrew). Certs: First Aid/CPR, FACR, CAAN, SAP.","Teacher (current)—inclusive, hands-on, adaptive lessons; Student Teacher, Grade 1 (2006–2007); Dentist Office Manager (2002–2012)—leadership, training, scheduling, insurance.",Mid-level,0.73,0.66,"B.A. Childhood Education (1–6), Brooklyn College 2007; A.A. Liberal Arts, Nassau CC 2003; minor Psychology. Differentiated instruction, balanced literacy, classroom management, assessment, SEL, family communication, lesson planning, collaboration. Trilingual (English/Russian/Hebrew). Certs: First Aid/CPR, FACR, CAAN, SAP. Teacher (current)—inclusive, hands-on, adaptive lessons; Student Teacher, Grade 1 (2006–2007); Dentist Office Manager (2002–2012)—leadership, training, scheduling, insurance. TEACHER Mid-level",0.5517241307966719,0.4482758692033282,0.6986206891557671
18001081,TEACHER,"M.A. Education, The University of Texas (2002); B.A. Psychology & Government with Early Childhood Development/Child Psychology, The University of Texas (1998). Graduate Assistant in Education & Counseling; supported adult GED learners.",Texas Teaching Certificate (EC endorsement); classroom management; guided reading/small-group instruction; hands-on math; curriculum development (campus-wide contributor); Title I; standardized testing/assessment; IEP familiarity; tech-integrated instruction; calm under pressure; flexible/adaptive; ATPE member.,"Teacher (Aug 2011–Present)—plan standards-aligned lessons; differentiate instruction; maintain progress records; implement varied methods (discussion, demonstration); strengthen family communication; run after-school/summer enrichment; improve reading via guided groups; collaborate school-wide. Reading Tutor (Feb–May 2011)—1:1 and small-group literacy support. 4th Grade Teacher (Sep 2006–Aug 2008)—core instruction, assessment, behavior support, parent conferences, remedial programs, and literacy integration.",Senior-level,0.8,0.7,"M.A. Education, The University of Texas (2002); B.A. Psychology & Government with Early Childhood Development/Child Psychology, The University of Texas (1998). Graduate Assistant in Education & Counseling; supported adult GED learners. Texas Teaching Certificate (EC endorsement); classroom management; guided reading/small-group instruction; hands-on math; curriculum development (campus-wide contributor); Title I; standardized testing/assessment; IEP familiarity; tech-integrated instruction; calm under pressure; flexible/adaptive; ATPE member. Teacher (Aug 2011–Present)—plan standards-aligned lessons; differentiate instruction; maintain progress records; implement varied methods (discussion, demonstration); strengthen family communication; run after-school/summer enrichment; improve reading via guided groups; collaborate school-wide. Reading Tutor (Feb–May 2011)—1:1 and small-group literacy support. 4th Grade Teacher (Sep 2006–Aug 2008)—core instruction, assessment, behavior support, parent conferences, remedial programs, and literacy integration. TEACHER Senior-level",0.5806451508844966,0.4193548491155033,0.7580645150884496
14958913,TEACHER,"B.S. Chemistry, California State University (GPA 3.65). Additional study in biology, general chemistry, and law/justice topics. CPR certified.","Arts-integrated instruction (music/dance/art) for students with Autism; classroom support and parent communication; choreography and performance leadership; event emceeing and fundraising; healthcare exposure (vital signs, acute care, pediatrics, urology); presentations on science and elder care; community service awards; CPR.","Teacher (Feb–Jun 2016)—taught children with Autism using music, dance, and art; individualized supports; built strong parent relationships. Teacher & Company Dancer (Dec 2015–Jul 2016)—assisted instruction across Bollywood/Bharatanatyam/Fusion; choreographed and performed at community fundraisers. Nursing Intern, Coastline ROP / Hoag Hospital (Jul–Sep 2013)—20+ clinical hours assisting in acute care and multiple departments; completed CPR certification. Leadership & Volunteering—Lead/Post-Graduate Company Dancer, Rangoli Dance Company (2004–Present; Artistic Merit Award 2016); Vice President, Youth Committee, Karnataka Cultural Association (2010–Present); Vice President, Volunteer Group, Lakeview Senior Center (2012–2016).",Entry-level,0.67,0.63,"B.S. Chemistry, California State University (GPA 3.65). Additional study in biology, general chemistry, and law/justice topics. CPR certified. Arts-integrated instruction (music/dance/art) for students with Autism; classroom support and parent communication; choreography and performance leadership; event emceeing and fundraising; healthcare exposure (vital signs, acute care, pediatrics, urology); presentations on science and elder care; community service awards; CPR. Teacher (Feb–Jun 2016)—taught children with Autism using music, dance, and art; individualized supports; built strong parent relationships. Teacher & Company Dancer (Dec 2015–Jul 2016)—assisted instruction across Bollywood/Bharatanatyam/Fusion; choreographed and performed at community fundraisers. Nursing Intern, Coastline ROP / Hoag Hospital (Jul–Sep 2013)—20+ clinical hours assisting in acute care and multiple departments; completed CPR certification. Leadership & Volunteering—Lead/Post-Graduate Company Dancer, Rangoli Dance Company (2004–Present; Artistic Merit Award 2016); Vice President, Youth Committee, Karnataka Cultural Association (2010–Present); Vice President, Volunteer Group, Lakeview Senior Center (2012–2016). TEACHER Entry-level",0.7931034078478063,0.2068965921521938,0.6617241363139124
13296856,TEACHER,"MA, Education — University of Denver (2015); BS, Political Communications — Emerson College, Magna Cum Laude (2006).","9+ yrs teaching/training; program design & management; data-driven instruction; community outreach/partnerships; diversity, inclusion & restorative justice; Conflict & Dispute Resolution cert; ELA-E certified; DPS frameworks/Denver Plan; strong presentation/comms; MS Office. Boards/affiliations: Denver Metro Chamber, DCPA Advisory Board, PeaceJam.",Teacher (2015–2017) — data-driven instruction; DPS collaboration; family/community engagement. Service Learning Coordinator (2013–2014) — job-shadow/experiential curriculum; events; budget. English Teacher (2012–2013) — HS instruction; adult intercultural courses (Japan). Site Director (2010–2012) — before/after-school programs for 250+; staff hiring/training; college-readiness; DEI/RJ PD. Program Manager (2007–2010) — DOE-funded mentoring across 6 urban schools; internships; metrics/budgets; civic presentations.,Senior-level,0.67,0.7,"MA, Education — University of Denver (2015); BS, Political Communications — Emerson College, Magna Cum Laude (2006). 9+ yrs teaching/training; program design & management; data-driven instruction; community outreach/partnerships; diversity, inclusion & restorative justice; Conflict & Dispute Resolution cert; ELA-E certified; DPS frameworks/Denver Plan; strong presentation/comms; MS Office. Boards/affiliations: Denver Metro Chamber, DCPA Advisory Board, PeaceJam. Teacher (2015–2017) — data-driven instruction; DPS collaboration; family/community engagement. Service Learning Coordinator (2013–2014) — job-shadow/experiential curriculum; events; budget. English Teacher (2012–2013) — HS instruction; adult intercultural courses (Japan). Site Director (2010–2012) — before/after-school programs for 250+; staff hiring/training; college-readiness; DEI/RJ PD. Program Manager (2007–2010) — DOE-funded mentoring across 6 urban schools; internships; metrics/budgets; civic presentations. TEACHER Senior-level",0.749999916666694,0.25000008333330603,0.6775000024999992
63391085,TEACHER,M.S. Education — Liberty University (2017); B.S. Behavioral Science — Bluefield College (2009).,"Middle school ELA & Social Studies (U.S. History, Civics, Geography); curriculum design; assessment prep (Stanford, SOL); classroom management; IEP process knowledge; attendance/grade/records management; MS Office (Word, Excel, PowerPoint, Outlook), QuickBooks; scheduling, budgeting, payroll; strong communication, leadership, and multitasking.","Teacher (2013–Present) — plan/deliver up to 5 classes daily; design materials; manage behavior; prep/administer exams; track attendance and coursework; provide feedback. Teacher (2009–2012) — differentiated instruction; data/records; family communication; collaboration and climate building. Office Manager/Administrative Assistant (2006–2009) — supported department chair & 15 faculty; schedules, honors processing, GPA/certificates; trained work-study staff. Student Services/Administrative Assistant (2004–2006) — coordinated admissions, IEP/triennial meetings; compliance and student records across VA districts. Business Manager & Travel Coordinator (1996–2002) — athletic payroll; team travel logistics/budgets for 46 teams; contracts and reporting. Administrative Assistant (1993–1996) — School of Technology support; scholarship/grant processing; intern scheduling.",Senior-level,0.8699999999999999,0.92,"M.S. Education — Liberty University (2017); B.S. Behavioral Science — Bluefield College (2009). Middle school ELA & Social Studies (U.S. History, Civics, Geography); curriculum design; assessment prep (Stanford, SOL); classroom management; IEP process knowledge; attendance/grade/records management; MS Office (Word, Excel, PowerPoint, Outlook), QuickBooks; scheduling, budgeting, payroll; strong communication, leadership, and multitasking. Teacher (2013–Present) — plan/deliver up to 5 classes daily; design materials; manage behavior; prep/administer exams; track attendance and coursework; provide feedback. Teacher (2009–2012) — differentiated instruction; data/records; family communication; collaboration and climate building. Office Manager/Administrative Assistant (2006–2009) — supported department chair & 15 faculty; schedules, honors processing, GPA/certificates; trained work-study staff. Student Services/Administrative Assistant (2004–2006) — coordinated admissions, IEP/triennial meetings; compliance and student records across VA districts. Business Manager & Travel Coordinator (1996–2002) — athletic payroll; team travel logistics/budgets for 46 teams; contracts and reporting. Administrative Assistant (1993–1996) — School of Technology support; scholarship/grant processing; intern scheduling. TEACHER Senior-level",0.4576271215168053,0.5423728784831947,0.8971186439241596
23939133,TEACHER,"B.A. English Language — University of Jos, Nigeria (1999); Child Development Site Supervisor Permit — Los Angeles Southwest College (2012).","Family engagement and home visiting (Head Start); classroom instruction (ages 3–5); IEP/IFSP collaboration; parent training, conferences, and transitions to kindergarten; records/compliance (Title 22, Head Start Performance Standards); recruitment/enrollment; case management and referrals (health, mental health, nutrition); safety/first aid; MIS data entry; culturally responsive communication; multitasking and deadline management. Certificates of Appreciation/Completion (2004).","Teacher (2014–Present) — plan and deliver developmentally appropriate lessons; maintain observations, attendance, and in-kind records; lead parent conferences and home visits; ensure compliance with state and federal standards; train classroom volunteers; implement emergency/safety procedures. Home Visitor (2008–2014) — weekly in-home instruction and family goal setting; socializations; Family Partnership Agreements; coordination of medical/dental and community services. Youth Counselor/Family Support Specialist (2004–2008) — recruitment, needs assessments, referrals, interagency coordination, behavior interventions, transition support. Program Worker (2002–2004) — supervise/instruct youth; maintain health records; reporting and compliance; staff development and data entry.",Senior-level,0.7,0.65,"B.A. English Language — University of Jos, Nigeria (1999); Child Development Site Supervisor Permit — Los Angeles Southwest College (2012). Family engagement and home visiting (Head Start); classroom instruction (ages 3–5); IEP/IFSP collaboration; parent training, conferences, and transitions to kindergarten; records/compliance (Title 22, Head Start Performance Standards); recruitment/enrollment; case management and referrals (health, mental health, nutrition); safety/first aid; MIS data entry; culturally responsive communication; multitasking and deadline management. Certificates of Appreciation/Completion (2004). Teacher (2014–Present) — plan and deliver developmentally appropriate lessons; maintain observations, attendance, and in-kind records; lead parent conferences and home visits; ensure compliance with state and federal standards; train classroom volunteers; implement emergency/safety procedures. Home Visitor (2008–2014) — weekly in-home instruction and family goal setting; socializations; Family Partnership Agreements; coordination of medical/dental and community services. Youth Counselor/Family Support Specialist (2004–2008) — recruitment, needs assessments, referrals, interagency coordination, behavior interventions, transition support. Program Worker (2002–2004) — supervise/instruct youth; maintain health records; reporting and compliance; staff development and data entry. TEACHER Senior-level",0.5555555473251046,0.4444444526748955,0.6777777773662552
96547039,TEACHER,"C.D.A., Child Development — Seattle Central Community College (1996); B.A. Elementary Education / Special Needs — Grand Canyon University (in progress).",CPR/First Aid; classroom management for ages 3–5; curriculum & weekly planning; positive behavior reinforcement; Head Start documentation & assessments; family communication & conferences; safety/compliance; time management; conflict resolution; food-handling training. Volunteer of the Month; lead volunteer/team coordinator.,"Teacher (2013–2016) — supervised 3–5-year-olds; ran small-group/outdoor activities; maintained records; organized conferences; led field trips; supported milestones and screenings. Teacher (2008–2013) — designed and delivered developmentally appropriate curriculum; ensured Head Start compliance; collaborated with multidisciplinary teams. Teacher (2004–2007) — weekly plans, security/safety, progress reporting. Baggage Supervisor (2007–2011) — safety oversight, logistics, shift reporting. Lead Volunteer (2015–2016) — ministry support and team lead.",Mid-level,0.8,0.86,"C.D.A., Child Development — Seattle Central Community College (1996); B.A. Elementary Education / Special Needs — Grand Canyon University (in progress). CPR/First Aid; classroom management for ages 3–5; curriculum & weekly planning; positive behavior reinforcement; Head Start documentation & assessments; family communication & conferences; safety/compliance; time management; conflict resolution; food-handling training. Volunteer of the Month; lead volunteer/team coordinator. Teacher (2013–2016) — supervised 3–5-year-olds; ran small-group/outdoor activities; maintained records; organized conferences; led field trips; supported milestones and screenings. Teacher (2008–2013) — designed and delivered developmentally appropriate curriculum; ensured Head Start compliance; collaborated with multidisciplinary teams. Teacher (2004–2007) — weekly plans, security/safety, progress reporting. Baggage Supervisor (2007–2011) — safety oversight, logistics, shift reporting. Lead Volunteer (2015–2016) — ministry support and team lead. TEACHER Mid-level",0.5937499882812514,0.40625001171874864,0.824375000703125
22807104,TEACHER,"A.A. (in progress/2019) — Nursing; coursework in English, Math, Accounting — ECU. Training: Microsoft Excel & Word — Wilson Technical CC. High School Diploma — James B. Hunt HS (GPA 3.6).","Retail operations, inventory control, store opening/closing, POS/cash handling, pricing, merchandising, loss prevention, customer service, conflict resolution, team leadership, coaching, Excel/Word. Promoted to Assistant Manager in 7 months; 2015 Great Customer Service Award; implemented LP methods reducing shrink.","Assistant Manager (2010–Present) — lead store ops; train/coach staff; drive sales; resolve customer issues; manage cash, stock, and compliance. Cashier (2014–Present) — high-volume POS, order taking, food prep, sanitation, and guest recovery. Teacher (2008–2009) — classroom management and instruction; small-group tutoring; enrichment programs.",Mid-level,0.67,0.7,"A.A. (in progress/2019) — Nursing; coursework in English, Math, Accounting — ECU. Training: Microsoft Excel & Word — Wilson Technical CC. High School Diploma — James B. Hunt HS (GPA 3.6). Retail operations, inventory control, store opening/closing, POS/cash handling, pricing, merchandising, loss prevention, customer service, conflict resolution, team leadership, coaching, Excel/Word. Promoted to Assistant Manager in 7 months; 2015 Great Customer Service Award; implemented LP methods reducing shrink. Assistant Manager (2010–Present) — lead store ops; train/coach staff; drive sales; resolve customer issues; manage cash, stock, and compliance. Cashier (2014–Present) — high-volume POS, order taking, food prep, sanitation, and guest recovery. Teacher (2008–2009) — classroom management and instruction; small-group tutoring; enrichment programs. TEACHER Mid-level",0.48275862148236215,0.5172413785176379,0.685517241355529
23628651,TEACHER,"Master’s — Educational Leadership, Concordia University (2015). Bachelor of Business — Marketing, University of Texas (1999). Bilingual: English/Spanish.","90–100% annual pass rates across content areas; 2013–14: +80% exceeding progress in Math and +30% in Reading (Bilingual–SPED class). PBIS presenter (Region 19) and committee lead; launched/led Robotics Elementary Camp; annual school talent show founder (since 2008); Foro Abierto (Spanish Reading First) consultant. Strengths in program design, event leadership, community outreach, training/presentations, public speaking, Adobe (Photoshop/Illustrator), Microsoft Office.","4th Grade Bilingual Teacher (2005–Present) — data-driven instruction; campus initiatives (PBIS, Partners in Education, PLTW, Vertical Alignment); family/community engagement. Kindergarten Bilingual Teacher (2003–2005) — self-contained and team-teaching roles; PTA cultural liaison/secretary. Sales & Marketing/PR Manager (1999–2002) — multiple promotions; revived key government account; +$35K MX market weekend revenue; booked $295K future business; market share +11%; RevPAR +10.7%; led cross-border campaigns and PR.",Senior-level,0.77,0.86,"Master’s — Educational Leadership, Concordia University (2015). Bachelor of Business — Marketing, University of Texas (1999). Bilingual: English/Spanish. 90–100% annual pass rates across content areas; 2013–14: +80% exceeding progress in Math and +30% in Reading (Bilingual–SPED class). PBIS presenter (Region 19) and committee lead; launched/led Robotics Elementary Camp; annual school talent show founder (since 2008); Foro Abierto (Spanish Reading First) consultant. Strengths in program design, event leadership, community outreach, training/presentations, public speaking, Adobe (Photoshop/Illustrator), Microsoft Office. 4th Grade Bilingual Teacher (2005–Present) — data-driven instruction; campus initiatives (PBIS, Partners in Education, PLTW, Vertical Alignment); family/community engagement. Kindergarten Bilingual Teacher (2003–2005) — self-contained and team-teaching roles; PTA cultural liaison/secretary. Sales & Marketing/PR Manager (1999–2002) — multiple promotions; revived key government account; +$35K MX market weekend revenue; booked $295K future business; market share +11%; RevPAR +10.7%; led cross-border campaigns and PR. TEACHER Senior-level",0.6999999600000076,0.30000003999999236,0.7970000035999993
29486525,TEACHER,"B.S. Chemistry, University of Montevallo (1985). Texas Teaching Certificate.","27.5 years teaching HS science/math; deep TEKS alignment; IEP knowledge; behavior/classroom management; curriculum/assessment design; test development and grading; meticulous records/compliance; materials/textbook selection; collaborative Site-Based Committee member; flexible, student-centered instruction.","Teacher (1994–2014); Science Teacher (1987–1993); Chemistry Teacher (1985–1986); Mathematics Teacher (Sep–Dec 2014) — delivered standards-aligned instruction, used varied techniques to maximize learning, and consistently monitored progress.",Senior-level,0.77,0.83,"B.S. Chemistry, University of Montevallo (1985). Texas Teaching Certificate. 27.5 years teaching HS science/math; deep TEKS alignment; IEP knowledge; behavior/classroom management; curriculum/assessment design; test development and grading; meticulous records/compliance; materials/textbook selection; collaborative Site-Based Committee member; flexible, student-centered instruction. Teacher (1994–2014); Science Teacher (1987–1993); Chemistry Teacher (1985–1986); Mathematics Teacher (Sep–Dec 2014) — delivered standards-aligned instruction, used varied techniques to maximize learning, and consistently monitored progress. TEACHER Senior-level",0.6969696730945855,0.30303032690541454,0.7881818196143249
22510753,TEACHER,"M.Ed, Educational Leadership — Concordia University (2015). B.A., Sociology — University of Maryland Eastern Shore (2011). Credentials: CDA (Infants & Toddlers), Maryland Child Care Credential.","Curriculum design and implementation; Teaching Strategies GOLD; PCS Web; Microsoft Office (Word, Excel, PowerPoint, Outlook, Publisher, Access); classroom management and documentation; parent communication and home–school coordination; staff training/workshops; organizing enrichment (arts, music, storytelling, field trips); strong leadership, organization, time management, reliability, and multitasking.","Teacher (2014–Present) — plan and deliver balanced instruction; prepare materials/classroom; set and enforce behavior procedures; lead developmental activities; provide daily child reports; integrate literature, music, and art; participate in committees, meetings, and PD. Teacher (2008–2014) — coordinated lessons with staff; assimilated new arrivals; conducted outings; maintained records; advanced creativity and expression. Security & Property Clerk (2007) — clerical support, agendas/minutes, call routing, office machine operations. Office Automation Clerk (2006) — document production/editing, meeting support, phones and devices.",Mid-level,0.8300000000000001,0.76,"M.Ed, Educational Leadership — Concordia University (2015). B.A., Sociology — University of Maryland Eastern Shore (2011). Credentials: CDA (Infants & Toddlers), Maryland Child Care Credential. Curriculum design and implementation; Teaching Strategies GOLD; PCS Web; Microsoft Office (Word, Excel, PowerPoint, Outlook, Publisher, Access); classroom management and documentation; parent communication and home–school coordination; staff training/workshops; organizing enrichment (arts, music, storytelling, field trips); strong leadership, organization, time management, reliability, and multitasking. Teacher (2014–Present) — plan and deliver balanced instruction; prepare materials/classroom; set and enforce behavior procedures; lead developmental activities; provide daily child reports; integrate literature, music, and art; participate in committees, meetings, and PD. Teacher (2008–2014) — coordinated lessons with staff; assimilated new arrivals; conducted outings; maintained records; advanced creativity and expression. Security & Property Clerk (2007) — clerical support, agendas/minutes, call routing, office machine operations. Office Automation Clerk (2006) — document production/editing, meeting support, phones and devices. TEACHER Mid-level",0.5999999733333399,0.4000000266666602,0.8019999981333339
21773106,TEACHER,"M.S., Counseling — Lindenwood University (2012, Dean’s List). B.S., Education — McKendree College (2004). Certifications: Standard Teaching Certificate (K–9, Middle School), CPR.","Classroom management; differentiated, student-centered instruction; behavior modification; curriculum planning; AV/technology integration; counseling and family communication; public speaking and time management. Selected Head Teacher two consecutive years; Centerville Elementary Union Representative two years; Above and Beyond Award; Performing Arts Department Chair for three years; led after-school detention program reducing suspensions; mentored at-risk youth via Lincoln Challenge Academy; coached 8th-grade and 9th-grade boys basketball (head coach) and assistant varsity for seven years; helped 300+ students reach IEP goals.","Teacher (2004–2014) — taught Math, Science, Social Studies, ELA, Reading, Spelling; designed engaging lessons and assessments; facilitated social-emotional growth; committee work (Emergency Planning, Safe School, Your Choice); PD leadership. Teacher (2009–2011) — acting principal as needed; launched after-school detention program; technology-enhanced instruction; parent communications; Building Leadership Committee. Coach (2005–2014) — boys’ freshmen and middle-school basketball. Campus Security Officer (2002–2005) — campus patrols, reports, incidents, 24/7 environment. Daycare Supervisor (2001–2002) — staff scheduling, procurement, family communications, program growth. Loss Prevention Security Officer (2000–2002) — monitoring, escorts, incident reporting. Retail Department Supervisor (1998–2000) — team scheduling, inventory, equipment operations.",Senior-level,0.8699999999999999,0.78,"M.S., Counseling — Lindenwood University (2012, Dean’s List). B.S., Education — McKendree College (2004). Certifications: Standard Teaching Certificate (K–9, Middle School), CPR. Classroom management; differentiated, student-centered instruction; behavior modification; curriculum planning; AV/technology integration; counseling and family communication; public speaking and time management. Selected Head Teacher two consecutive years; Centerville Elementary Union Representative two years; Above and Beyond Award; Performing Arts Department Chair for three years; led after-school detention program reducing suspensions; mentored at-risk youth via Lincoln Challenge Academy; coached 8th-grade and 9th-grade boys basketball (head coach) and assistant varsity for seven years; helped 300+ students reach IEP goals. Teacher (2004–2014) — taught Math, Science, Social Studies, ELA, Reading, Spelling; designed engaging lessons and assessments; facilitated social-emotional growth; committee work (Emergency Planning, Safe School, Your Choice); PD leadership. Teacher (2009–2011) — acting principal as needed; launched after-school detention program; technology-enhanced instruction; parent communications; Building Leadership Committee. Coach (2005–2014) — boys’ freshmen and middle-school basketball. Campus Security Officer (2002–2005) — campus patrols, reports, incidents, 24/7 environment. Daycare Supervisor (2001–2002) — staff scheduling, procurement, family communications, program growth. Loss Prevention Security Officer (2000–2002) — monitoring, escorts, incident reporting. Retail Department Supervisor (1998–2000) — team scheduling, inventory, equipment operations. TEACHER Senior-level",0.5624999843750044,0.4375000156249956,0.8306249985937503
