resume_id,domain,predicted_score,ground_truth_score,decision,reasoning
11163645,ACCOUNTANT,7.5,6.493749964062508,Hold,"The candidate has a solid background in accounting with relevant experience in AR/AP, bank reconciliations, and financial reporting. Their technical skills include proficiency in QuickBooks Enterprise and advanced MS Excel, which are valuable for the target job. However, the education level is a certificate rather than a degree, which may be a consideration for a mid-level position. The candidate's experience spans various roles, including mortgage underwriting and claims examination, which adds diversity but may not be directly relevant to the accounting role. Achievements are mentioned but not quantified or detailed. The resume is well-structured but could benefit from more specific accomplishments and metrics to strengthen the case for a mid-level position."
23513618,ACCOUNTANT,9.0,9.214285734693865,Hire,"The candidate has a strong educational background with an MBA and BA in Accounting, both with honors. They are a CPA candidate and have completed relevant tax courses. Their technical skills are extensive, covering financial reporting, analysis, and various accounting software. The candidate has significant relevant experience in accounting roles, including managing full accounting functions for a $15M construction firm. Their achievements demonstrate a deep domain knowledge in accounting and financial management. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for a senior-level accountant position."
75286906,ACCOUNTANT,8.5,8.766666662222223,Hire,"The candidate has a strong educational background with a B.S. in Accountancy and additional relevant courses. Their technical skills are comprehensive, covering a wide range of accounting software and tools. The relevant experience is extensive, with roles progressively increasing in responsibility, showcasing their ability to handle complex accounting tasks and team training. Their achievements, such as improving collections from 40% to 90% and cutting monthly/quarterly close times, demonstrate tangible impact. The resume is well-organized and clearly outlines their suitability for a mid-level accounting position."
20253563,ACCOUNTANT,8.5,8.688888869135807,Hire,"The candidate demonstrates strong qualifications for a mid-level accountant position. They hold a B.S. in Accounting and an Associate Degree in Accounting, indicating solid educational foundations. Their technical skills are comprehensive, covering key areas such as accounts receivable/payable, cash applications, bank reconciliations, and month-end/year-end close processes. With over 15 years of relevant experience, the candidate has a proven track record in handling daily bank deposits, processing ACH/wires, preparing journal entries, and resolving discrepancies. Their domain knowledge is evident through their ability to maintain controls, partner with brokers and banks, and meet close deadlines. Achievements include producing audit-supported journals and ensuring confidentiality. The resume is well-structured and clearly highlights their suitability for the target job."
16237710,ACCOUNTANT,7.5,6.633333222222257,Hold,"The candidate has a relevant educational background with a B.A. in Business Studies and ABE Business coursework, which aligns well with the target job of an entry-level accountant. Their technical skills are strong, covering key accounting tasks such as financial reporting, invoice coding, general ledger, and payroll processing. The candidate also has relevant experience at an audit firm, where they performed duties like maintaining AR records, running bank reconciliations, and supporting audits. Their achievements, such as creating an Excel recording system to improve efficiency, demonstrate problem-solving skills. However, the resume lacks detail on the scale of their responsibilities and specific outcomes of their work, which could better highlight their impact. The overall resume quality is good but could benefit from more quantifiable achievements and a clearer structure. Given this, the candidate is a strong hold but may need to provide more evidence of their capabilities for a hire decision."
13294301,ACCOUNTANT,8.5,8.052631567867037,Hire,"The candidate demonstrates strong qualifications for a mid-level accountant role. Education includes a B.S. in Accounting & Finance and an A.A. in Accounting, with Dean’s List recognition, indicating academic excellence. Technical skills are well-aligned with the job, including proficiency in Microsoft Office, GL & journal entries, account reconciliations, and financial statements. Relevant experience spans roles as an Accountant, Branch Service Specialist, and Cashier, showcasing expertise in financial reporting, compliance, and process improvement. Achievements include strengthening processes to near-zero errors and preparing governmental reports, highlighting problem-solving and attention to detail. The resume is well-structured and clearly communicates suitability for the target job."
13130984,ACCOUNTANT,9.0,8.666666444444518,Hire,"The candidate has a strong educational background with relevant degrees in Business Administration and Accounting Management. Their technical skills are well-suited for a senior-level accounting position, including expertise in GL accounting, budget forecasting, and advanced proficiency in MS Office and QuickBooks. The candidate's experience is extensive and directly relevant, with roles as an Accountant and Accounting Clerk, demonstrating a progression in responsibilities. Their achievements, such as streamlining procedures to cut time/costs and managing a $140K annual budget, highlight their capability to handle senior-level tasks. The resume is well-organized and clearly communicates the candidate's qualifications and suitability for the target job."
25127518,ACCOUNTANT,8.5,7.511764703114188,Hire,"The candidate has a solid educational background with an AAS in Accounting and an Honors Project in Financial Accounting. Their technical skills are comprehensive, covering essential accounting functions and software like MS Office, Sage, and accounting tools. The relevant experience is extensive, with roles such as Accountant and Accounting Manager, demonstrating a progression in responsibilities. Domain knowledge is evident through tasks like GL reconciliation, AP/AR, budgeting, and grant accounting. Achievements include improving procedures and managing multi-grant budgets. The resume quality is good, clearly outlining skills and experience. The candidate is highly suitable for a senior-level accounting position."
24799301,ACCOUNTANT,9.5,7.833333281481492,Hire,"The candidate possesses a strong educational background with a B.S. in Business Administration—Accounting from the University of Cincinnati. Their technical skills are robust, including full-cycle accounting, job costing, GL, AP/AR, and reporting, as well as Peachtree (Sage 50) implementation and systems setup. The candidate's relevant experience is extensive, with roles as an accountant from 1997 to the present, showcasing their ability to manage all accounting functions and implement accounting systems. Their domain knowledge is evident through their CPA certification and experience with small/medium-business support. Achievements include procedure improvement and stakeholder communication. The overall resume quality is high, clearly outlining their qualifications and suitability for a senior-level accounting position."
25067742,ACCOUNTANT,8.5,8.46315789196676,Hire,"The candidate has a strong educational background with a B.A. in Business Administration and additional accounting studies, including a Certificate in Bookkeeping Fundamentals. Their technical skills are robust, covering full-cycle AP/AR, payroll, GL maintenance, reconciliations, and proficiency in accounting software like QuickBooks Enterprise and Timberline. The candidate has extensive relevant experience, progressing from Junior Accountant to Accountant roles, with responsibilities that align well with a senior-level position. Their domain knowledge is evident through their hands-on experience in various accounting functions. Achievements include staff training/supervision and managing high-volume production petty cash. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for the target job of a Senior-level Accountant."
15821633,ACCOUNTANT,9.0,8.587499990625002,Hire,"The candidate has a strong educational background with a B.B.A. in Accounting from a reputable institution. Their technical skills are comprehensive, including GAAP/GAAS, budgeting, analysis, and familiarity with QuickBooks and MS Office, which are crucial for an accounting role. The candidate's experience is highly relevant, spanning various accounting and auditing roles with significant responsibilities such as auditing $100M+ budgets, supervising teams, and managing large-scale reconciliations. Their achievements, including the Bronze Knighton Award and ACFE recognition, demonstrate excellence in their field. The resume is well-structured and clearly highlights the candidate's suitability for a senior-level accounting position."
15363277,ACCOUNTANT,8.5,9.114285695918374,Hire,"The candidate demonstrates strong qualifications for a Senior-level Accountant role. They hold an MBA and a B.S. in Finance, which aligns well with the target job. Their technical skills include proficiency in SAP, Oracle, PeopleSoft, Cognos, and Advanced Excel, along with expertise in FP&A, financial modeling, and vendor negotiations. The candidate has significant relevant experience, including managing large budgets ($22M capital/$69M operating), leading IT capital projects, and achieving substantial cost savings ($12M projected savings via IT outsourcing, $2.9M telecom savings). Their achievements, such as Brand Ambassador and MVP awards, further highlight their leadership and impact. The resume is well-structured and clearly communicates their suitability for the role."
18132924,ACCOUNTANT,8.5,9.176923068639056,Hire,"The candidate has a strong educational background with a BBA in Accounting and additional coursework in Informatics Engineering, as well as relevant seminars. Their technical skills are comprehensive, including GAAP/IFRS, audit standards, financial reporting, and proficiency in tools like QuickBooks, Excel, and SAP. The candidate has extensive relevant experience in accounting roles, including positions as Accountant, Controller Assistant, Bookkeeper, and Controller, showcasing a progression in responsibilities. Their domain knowledge is evident through their work in financial reporting, audit standards, and tax review. Achievements such as building a new Excel recording system and restructuring Profit software demonstrate their ability to improve processes. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for a senior-level accounting position."
63137898,ACCOUNTANT,9.5,8.571428579591833,Hire,"The candidate has a strong educational background with a B.S. in Business Administration from the University of the Ozarks (1985). They possess a wide range of technical skills including SAP implementation, QuickBooks, cost accounting, GL/AP/AR, budgeting & financial reporting, and more. Their relevant experience is extensive, covering roles such as Accountant, Co-Owner, Owner of a bookkeeping firm, and various accounting management positions. The candidate has demonstrated domain knowledge through their work with notable companies like Colgate, Hill’s Pet Nutrition, and Starbucks. Achievements include building and selling a 7-employee bookkeeping firm, co-founding a top-10 U.S. fabric/fiber shop, and leading multiple software rollouts and audits. The overall resume quality is high, clearly outlining their skills, experience, and achievements. Given the target job is senior-level, the candidate's extensive experience and achievements make them highly suitable for the role."
21763056,ACCOUNTANT,9.0,8.65,Hire,"The candidate has a strong educational background with a Master of Accounting and additional coursework in COBOL programming. Their technical skills are extensive, covering key accounting functions and advanced proficiency in relevant software. The candidate's experience is highly relevant, with a long tenure in accounting roles, including senior-level responsibilities. Their domain knowledge is evident through their expertise in GAAP reporting, intercompany accounting, and other specialized areas. Achievements are implied through their progression and responsibilities. The resume is well-structured and clearly outlines their qualifications. Overall, the candidate is highly suitable for a senior-level accounting position."
12467531,TEACHER,8.5,8.742105296398886,Hire,"The candidate possesses a strong educational background with an M.Ed. in Elementary Education & Teaching from UCLA, complemented by a B.A. in Psychology and additional study in Studio Arts. Their technical skills include proficiency in Excel, Outlook, Adobe Photoshop, Slack, and Evernote, along with experience in robotics/programming instruction. The candidate has extensive relevant experience as a teacher, robotics & design instructor, and executive advisor, demonstrating a broad range of competencies including instructional design, IEP leadership, and project management. Their achievements in portfolio management, event planning, and office automation further highlight their capability. The resume is well-structured and clearly presents the candidate's qualifications, making them highly suitable for a senior-level teaching position."
19918523,TEACHER,9.5,8.853846168047335,Hire,"The candidate demonstrates strong qualifications for a senior-level teaching position. Their education includes a Master's in Teaching and a Bachelor's in Psychology, both from Virginia Commonwealth University, along with an Associate's in Child Development, all with honors. They hold a Virginia postgraduate professional license and have extensive technical skills, including curriculum development, Promethean Board proficiency, and leadership. Their relevant experience spans over 20 years, including roles as a teacher, assistant teacher, and leadership positions such as Second Grade Team Leader. Achievements like Teacher of the Year (2015–2016) highlight their excellence in the field. The resume is well-structured and clearly outlines their suitability for the target job."
62184086,TEACHER,9.5,8.540000041599994,Hire,"The candidate's resume is highly suitable for the target job of Senior-Level Teacher. Their education includes a Master's in Instructional Leadership—Early Childhood Education and a Bachelor's in Early Childhood Education, demonstrating strong academic credentials. The technical skills listed are comprehensive and relevant, covering instructional design, classroom management, and progress monitoring, among others. The candidate has extensive relevant experience, with multiple teaching roles spanning nearly two decades, showcasing their ability to handle various responsibilities such as lesson planning, student evaluation, and family communication. Their domain knowledge in early childhood education is evident through their roles and education. Achievements, though not explicitly listed, are implied through their long tenure and diverse responsibilities in education. The resume is well-structured and clearly communicates their qualifications and experience. Overall, the candidate is highly qualified for the target job."
28063132,TEACHER,5.5,6.878571438775509,Hold,"The candidate has a relevant educational background with a B.A. in African American Studies and coursework in child development, which aligns with the target job of an entry-level teacher. They also possess some technical skills like Microsoft Word/PowerPoint and Salesforce, which could be useful in an educational setting. However, the relevant teaching experience is limited to a short period (Jan–Mar 2016), and the other roles (Nursing Aide, Front Desk Receptionist, Cook) do not directly relate to teaching. The candidate has some achievements, such as being a top rep with >80% CSAT and receiving a customer service/teamwork award, but these are more aligned with customer service roles rather than teaching. The resume quality is decent, but the lack of extensive teaching experience and domain-specific achievements makes the candidate a 'Hold' rather than a 'Hire' for an entry-level teaching position."
29797594,TEACHER,8.5,7.3230770349112255,Hire,"The candidate demonstrates strong qualifications for a senior-level teaching position. Their education includes an Elementary Teaching Credential and a B.A. in Liberal Arts, which are relevant to the target job. The candidate possesses a wide range of technical skills, including student-centered instruction, differentiated learning, and technology integration. Their relevant experience spans multiple grade levels and includes leadership roles such as grade-level lead and trainer-of-trainees. The candidate also shows domain knowledge through their involvement in curriculum writing and assessments. Achievements like leading a GATE after-school program and producing published issues of the 'Jr Journal' highlight their initiative and impact. The resume is well-organized and clearly outlines their suitability for the target job."
22408666,TEACHER,8.5,7.700000012499997,Hire,"The candidate has a strong educational background with a B.A. in Child, Adolescent & Family Studies and a minor in Sociology, which is highly relevant for a teaching position. Their technical skills include classroom management, ELL/Special Ed support, and tech-integrated learning, all of which are crucial for a mid-level teacher. The candidate has extensive relevant experience as a teacher/substitute and after-school program coordinator, demonstrating their ability to manage classrooms and design programs. Their domain knowledge is evident through their work in education and community outreach. Achievements such as boosting participation in after-school programs and improving attendance highlight their impact. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for the target job."
13087952,TEACHER,8.5,8.84166668472222,Hire,"The candidate has strong educational qualifications relevant to the target job, including an M.Ed. in Secondary Education and a B.S. in Biology. They possess a variety of technical skills and certifications, such as AP Biology and AP Chemistry certifications, which are highly relevant for a senior-level teaching position. Their extensive experience as a teacher, including mentoring and curriculum planning, demonstrates their capability for the role. Additionally, their achievements, such as being National Board Certified and organizing out-of-state field trips, highlight their leadership and organizational skills. The resume is well-structured and clearly presents the candidate's qualifications and experience, making them a suitable candidate for the target job."
28772892,TEACHER,9.5,7.366666790123439,Hire,"The candidate's resume demonstrates a strong alignment with the target job of Senior-level Teacher. The candidate holds a Master's degree in Administration & Supervision and a Bachelor's degree in Human Resource Management, which provides a solid educational foundation. The resume highlights extensive technical skills relevant to teaching, including IDEA compliance, IEP leadership, RTI/MSDI, and instructional coaching. The candidate's experience spans various roles such as Teacher, Special Education Coordinator, Mentor Teacher, and Educational Strategist, showcasing a deep understanding of special education and general education practices. Achievements include documented high state test pass rates and consistent 'Highly Effective' ratings on Compass, indicating a proven track record of success. The resume is well-structured and clearly communicates the candidate's qualifications and accomplishments. Overall, the candidate is highly suitable for the target job."
33704389,TEACHER,8.5,8.35000004615384,Hire,"The candidate has a strong educational background with relevant degrees and certifications in elementary education. Their technical skills are well-aligned with the teaching profession, including lesson planning, curriculum development, and classroom management. The candidate has extensive relevant experience across different teaching roles, demonstrating a progression in responsibilities and expertise. Their domain knowledge is evident through their focus on equity-focused, culturally responsive teaching and experience in Title I settings. Achievements include effective parent communication, collaboration on curriculum, and ensuring equity for diverse learners. The resume is well-structured and clearly outlines their qualifications and experience, making them highly suitable for a senior-level teaching position."
16210888,TEACHER,9.0,8.800000016666662,Hire,"The candidate has a strong educational background with multiple certifications and a Master's degree in Educational Leadership & Policy Analysis. They possess extensive technical skills relevant to teaching, including curriculum alignment, data-driven instruction, and professional development design. Their experience spans over a decade in teaching, with leadership roles such as grade-level chair and participation in strategic committees. Achievements include mentoring new teachers, leading professional development, and contributing to curriculum alignment. The resume is well-structured and demonstrates a clear progression in their career. The candidate's qualifications and experience align well with the target job of a senior-level teacher."
38750659,TEACHER,8.5,7.731372558323722,Hire,"The candidate has a strong educational background with multiple degrees relevant to the teaching and instructional design fields. Their technical skills include proficiency in e-learning tools and Adobe software, which are valuable for modern educational environments. The candidate's experience is extensive and varied, covering teaching, instructional design, and HR roles, demonstrating adaptability and a broad skill set. Achievements such as boosting retention and cutting recruitment costs highlight their impact in previous roles. The resume is well-organized and clearly presents the candidate's qualifications, making them highly suitable for a mid-level teaching position."
90363254,TEACHER,9.0,8.652941164013846,Hire,"The candidate possesses a strong educational background with a Master's in Education/Curriculum & Instruction and a Bachelor's in Interdisciplinary Arts & Performance, both from reputable institutions. Their technical skills are well-aligned with the teaching domain, including curriculum development, instructional design, and LMS/e-learning creation. The candidate has extensive relevant experience, spanning over a decade, with notable achievements such as measurable gains in student performance and significant improvements in student satisfaction. Their domain knowledge is evidenced by their work in K-12 education, corporate training, and ESL tutoring. The resume is well-structured, highlighting achievements and skills effectively. Overall, the candidate is highly suitable for a senior-level teaching position."
66906212,TEACHER,8.5,8.06842103822715,Hire,"The candidate has a strong educational background with multiple degrees relevant to the teaching domain, including a BA in Social Studies Education, Political Science, and Criminal Justice. They are certified in both CA and FL, with additional endorsements in ESOL/Reading, and are bilingual in Farsi and English, which adds significant value. Their experience spans from 2014 to the present as a teacher, with additional roles in student teaching, camp direction, and management, demonstrating a well-rounded skill set. Achievements include creating schoolwide management tools and securing business partners, indicating initiative and leadership. The resume is well-structured and clearly outlines their qualifications, making them highly suitable for a senior-level teaching position."
34745915,TEACHER,6.5,7.252777788580245,Hold,"The candidate has a relevant educational background with a B.A. in History & Social Studies Secondary Education and holds professional teaching licenses in Virginia and Florida. They possess technical skills such as MS Office and classroom management, which are essential for a teaching role. The candidate has relevant experience as a teacher since 2014, along with prior roles as a paraprofessional and substitute teacher, indicating a solid foundation in education. However, the resume lacks specific achievements or quantifiable results that demonstrate exceptional performance in their teaching roles. The overall resume quality is decent but could be improved with more detailed accomplishments and a clearer focus on the target job. The candidate is suitable for a mid-level teaching position but may benefit from further showcasing their impact and successes in their previous roles."
34689720,TEACHER,9.0,6.677777830246906,Hire,"The candidate has extensive education in Music Education with a B.S. from Sterling College and additional credits from Kansas State University, demonstrating strong foundational knowledge. Technical skills include Explicit Instruction, HOTS, and Multiple Intelligences, alongside proven leadership as an MTSS leader and expertise in dual-language strategies. Relevant experience spans over two decades as a music teacher across K-12, with notable achievements such as rebuilding a K-8 program, significantly increasing concert attendance, and founding the Singing Ambassadors. The candidate also has prior corporate experience in HR and training, adding to their versatility. The resume is well-structured, highlighting key achievements and domain expertise, making them highly suitable for a senior-level teaching position."
48547319,TEACHER,7.5,6.907407406310013,Hold,"The candidate has a solid educational background with an A.A. in Early Childhood Education and relevant credentials such as CDA Infant/Toddler and Preschool, Director’s Credential, and CPR/First Aid. They also have extensive experience in teaching roles, particularly in daycare and preschool settings, and have demonstrated skills in classroom management, creative arts integration, and communication. The candidate has experience supporting children with special needs and has been praised by parents, indicating strong interpersonal skills. However, the resume lacks specific achievements or quantifiable results that could further highlight their impact in previous roles. Additionally, while the candidate has significant experience, the target job is for a mid-level position, and it is unclear if their experience fully aligns with the expectations for this level. Overall, the resume is well-structured and relevant, but more detailed achievements and alignment with mid-level expectations would strengthen the candidacy."
19464810,TEACHER,6.5,6.448571434448979,Hold,"The candidate has a relevant educational background with a B.S. in Elementary Education and holds the Louisiana Highly Qualified Teacher certification, which is a strong positive. They also have extensive experience in teaching since 2013, indicating a solid foundation in the domain. However, the resume lists a variety of roles outside of teaching, such as Legal Secretary, Teller, and Dental Assistant, which are not directly relevant to the target job of a mid-level teacher. While the candidate demonstrates strong administrative and organizational skills, the resume lacks specific achievements or projects in the teaching domain that would highlight their impact or effectiveness as a teacher. The overall resume quality is decent but could be improved by focusing more on teaching-related accomplishments and reducing emphasis on unrelated roles. Given these factors, the candidate is a 'Hold' and may benefit from a more tailored resume that highlights their teaching expertise and achievements."
28086303,TEACHER,9.0,8.5173912752363,Hire,"The candidate has a strong educational background with a B.A. and M.S. in Special Education, along with passing the Students with Disabilities test. Their technical skills include Common Core–aligned instruction, differentiated/special education support, and ed-tech integration. Relevant experience spans from 2013 to the present, with roles in teaching various grades and subjects, managing library programs, and participating in committees and clubs. The candidate demonstrates domain knowledge in education and special education, with achievements like improving reading through guided groups and consistent differentiation and behavior supports. The resume is well-organized and clearly outlines their qualifications. Overall, the candidate is highly suitable for a mid-level teaching position."
13855004,TEACHER,9.0,7.349999999999999,Hire,"The candidate demonstrates strong qualifications for a senior-level teaching position. Education includes a B.A. in Psychology with honors and specialized endorsements in Elementary Regular/Special Education and Remedial Reading & Language Arts. Technical skills are robust, with proficiency in Common Core, NGSS, PBS, and various educational technologies. Relevant experience spans over a decade, including roles as a teacher, sixth-grade teacher, and special education tutor, showcasing expertise in curriculum design, differentiated instruction, and data-driven interventions. Achievements include passing Praxis II and state Reading tests, and implementing effective teaching strategies. The resume is well-structured and clearly highlights the candidate's suitability for the target job."
35421497,TEACHER,8.9,6.986206891557671,Hire,"The candidate has a strong educational background with a B.A. in Childhood Education and minor in Psychology, which is highly relevant for a teaching position. Their technical skills include differentiated instruction, classroom management, and student assessment, all crucial for a mid-level teacher. Relevant experience is evident with current work as a teacher, including building inclusive classrooms and adapting lessons, as well as prior student teaching experience. The candidate also demonstrates domain knowledge with certifications in First Aid CPR and other relevant areas. Achievements include multilingual capabilities (English, Russian, Hebrew) and experience in creating SEL-focused environments. Overall resume quality is good, with clear and concise information. The suitability for the target job is high, as the candidate's education, skills, and experience align well with mid-level teaching requirements."
35421497,TEACHER,7.5,6.986206891557671,Hold,"The candidate has a solid educational background with a B.A. in Childhood Education and an A.A. in Liberal Arts, along with a minor in Psychology. They possess relevant technical skills such as differentiated instruction, classroom management, and SEL, and are trilingual, which is a plus. Their experience includes current teaching roles and a student teaching position, demonstrating domain knowledge. However, the transition from Dentist Office Manager to Teacher might raise questions about career consistency. Achievements are mentioned but not detailed. Overall, the resume is well-structured but could benefit from more specifics on achievements and how their diverse experience contributes to teaching. The candidate is suitable for a mid-level teaching position but may need further evaluation to confirm alignment with the target job."
18001081,TEACHER,9.0,7.5806451508844965,Hire,"The candidate has a strong educational background with a M.A. in Education and a B.A. in Psychology & Government with Early Childhood Development/Child Psychology from The University of Texas. They hold a Texas Teaching Certificate and have demonstrated expertise in classroom management, curriculum development, and tech-integrated instruction. Their extensive experience includes roles as a Teacher, Reading Tutor, and 4th Grade Teacher, showcasing their ability to plan standards-aligned lessons, differentiate instruction, and collaborate school-wide. The candidate's achievements and skills align well with the requirements of a senior-level teaching position, making them a highly suitable candidate."
14958913,TEACHER,7.5,6.617241363139124,Hold,"The candidate has a strong educational background with a B.S. in Chemistry and additional studies in relevant fields. They possess technical skills in arts-integrated instruction and CPR certification, which are valuable for teaching. Relevant experience includes teaching children with Autism and assisting in dance instruction, showcasing their ability to work with diverse student populations. Domain knowledge is evident through their teaching and healthcare exposure. Achievements include community service awards and artistic merit, indicating dedication and recognition in their field. The resume is well-structured and highlights key qualifications. However, while the candidate has relevant experience, it is limited in duration and scope, which may not fully meet the requirements for an entry-level teaching position. Therefore, a 'Hold' decision is appropriate to further assess their suitability."
13296856,TEACHER,9.0,6.775000024999992,Hire,"The candidate demonstrates a strong educational background with an MA in Education and a BS in Political Communications, both from reputable institutions. Their technical skills include data-driven instruction, program design & management, and expertise in diversity, inclusion, and restorative justice. With over 9 years of teaching and training experience, the candidate has relevant experience in various educational roles, including Teacher, Service Learning Coordinator, and Site Director. Their domain knowledge is evident through certifications like Conflict & Dispute Resolution and ELA-E, as well as their involvement in boards and affiliations related to education. Achievements include program management, community engagement, and staff training. The resume is well-structured and highlights suitability for the senior-level teaching position."
63391085,TEACHER,8.5,8.971186439241595,Hire,"The candidate has a strong educational background with a M.S. in Education and a B.S. in Behavioral Science, which aligns well with the senior-level teaching position. Their technical skills include proficiency in MS Office and QuickBooks, along with expertise in curriculum design and assessment prep, which are highly relevant. The extensive experience in teaching (since 2013) and prior roles in education administration demonstrate deep domain knowledge and relevant experience. Achievements include multitasking, leadership, and strong communication skills, which are crucial for a senior-level teacher. The resume is well-structured and clearly outlines the candidate's qualifications and experience, making them highly suitable for the target job."
23939133,TEACHER,8.5,6.777777773662552,Hire,"The candidate has a strong educational background with a B.A. in English Language and a Child Development Site Supervisor Permit, which is relevant for a senior-level teaching position. Their technical skills include classroom instruction, IEP/IFSP collaboration, and compliance with state and federal standards, all of which are crucial for the target job. The candidate's extensive experience spans various roles in education, including Teacher, Home Visitor, Youth Counselor/Family Support Specialist, and Program Worker, demonstrating a deep understanding of the domain. Achievements such as Certificates of Appreciation/Completion further highlight their dedication and competence. The resume is well-structured and clearly outlines the candidate's suitability for a senior-level teaching role."
96547039,TEACHER,8.0,8.243750007031249,Hire,"The candidate has a solid educational background with a C.D.A. in Child Development and is currently pursuing a B.A. in Elementary Education/Special Needs, which aligns well with the target job. Their technical skills include CPR/First Aid, classroom management, curriculum planning, and Head Start documentation, all of which are highly relevant. The candidate has extensive relevant experience in teaching, including roles where they supervised young children, designed curriculum, and ensured compliance with Head Start standards. Their domain knowledge is evident through their work experience and skills listed. Achievements such as 'Volunteer of the Month' and roles as a lead volunteer demonstrate leadership and commitment. The resume is well-organized and clearly presents the candidate's qualifications. Overall, the candidate is highly suitable for a mid-level teaching position."
22807104,TEACHER,5.5,6.855172413555291,Hold,"The candidate exhibits some relevant experience and skills for a teaching role, including past teaching experience, classroom management, and small-group tutoring. However, their education is still in progress and primarily focused on nursing, with only coursework in relevant subjects like English and Math. Their recent experience is heavily skewed towards retail and management roles, which may not fully align with the requirements of a mid-level teaching position. Their achievements in retail demonstrate strong leadership and customer service skills, but these may not be directly transferable to a teaching environment without additional evidence of educational accomplishments or training. The resume lacks specific achievements or domain knowledge pertinent to the teaching field beyond the brief 2008-2009 teaching stint. Overall, while there are transferable skills, the candidate's suitability for the target job is not strongly evident based on the resume provided."
23628651,TEACHER,9.0,7.970000035999993,Hire,"The candidate has a strong educational background with a Master’s in Educational Leadership and a Bachelor’s in Business Marketing, which is relevant for a senior-level teaching position. Their bilingual skills (English/Spanish) add significant value. The candidate demonstrates impressive technical skills in Adobe and Microsoft Office, along with strengths in program design, event leadership, and public speaking. Their relevant experience spans over a decade in bilingual teaching roles, with notable achievements such as high pass rates, exceeding progress in Math and Reading, and leadership in various school initiatives. The candidate also has a background in sales and marketing, which could be beneficial for community outreach and engagement. The resume is well-structured and highlights a comprehensive range of skills and experiences suitable for the target job."
29486525,TEACHER,8.5,7.881818196143248,Hire,"The candidate has a strong educational background with a B.S. in Chemistry and a Texas Teaching Certificate. They possess extensive technical skills relevant to teaching, including TEKS alignment, IEP knowledge, and curriculum design. With over 27 years of teaching experience across various subjects (science, math, and chemistry), the candidate demonstrates deep domain knowledge and a proven track record in education. Their achievements include meticulous record-keeping, collaborative committee work, and student-centered instruction, which align well with the responsibilities of a senior-level teacher. The resume is well-structured and clearly highlights their suitability for the target job."
22510753,TEACHER,8.5,8.019999981333338,Hire,"The candidate possesses a strong educational background with an M.Ed in Educational Leadership and a B.A. in Sociology, which are relevant to the mid-level teacher role. Their technical skills include proficiency in Microsoft Office and teaching tools like Teaching Strategies GOLD and PCS Web. The candidate has extensive relevant experience in teaching, including curriculum design, classroom management, and parent communication. Their achievements highlight leadership, organization, and creativity, which are valuable in an educational setting. The resume is well-structured and clearly outlines the candidate's qualifications and experience, making them highly suitable for the target job."
21773106,TEACHER,8.5,8.306249985937503,Hire,"The candidate demonstrates strong qualifications for a senior-level teaching position. They hold a Master's degree in Counseling and a Bachelor's degree in Education, both from reputable institutions, and have maintained a Dean's List status. Their certifications include a Standard Teaching Certificate and CPR, which are relevant to the role. The candidate's technical skills encompass classroom management, differentiated instruction, and technology integration, among others. Their extensive experience includes teaching multiple subjects, acting as a principal, and coaching basketball, showcasing versatility and leadership. Achievements such as being selected as Head Teacher for two consecutive years and leading initiatives that reduced suspensions highlight their impact. The resume is well-structured and clearly outlines their suitability for the target job."
34465087,TEACHER,7.5,6.245454537190085,Hold,"The candidate has a strong background in education and childcare with over 15 years of experience, including roles as a Teacher and Office Manager/Teacher. Their skills in classroom management, parent communications, and curriculum design are noteworthy. Additionally, their achievements in standardized staff training, sales campaigns, and revenue growth demonstrate leadership and problem-solving abilities. However, the resume lacks specific details on formal education in early childhood education or related fields, which is typically expected for senior-level teaching roles. The resume quality is good but could be improved with more targeted information related to the specific requirements of a senior-level teaching position."
24791126,TEACHER,7.5,7.10416665763889,Hold,"The candidate has a strong educational background with a Master of Science in Microbiology and additional certifications in quality auditing and curriculum development. Their technical skills are robust, covering food protection, GMP, HACCP, and research in microbiology. Relevant experience includes university lecturing, lab head positions, and advisory roles in food safety for major events. However, the target job is for a senior-level teacher, and while the candidate has teaching experience, the resume lacks specific details about their teaching methodologies, student outcomes, or leadership in educational settings. The domain knowledge is more aligned with microbiology and food safety rather than general education. Achievements are notable in research and industrial applications but less so in educational accomplishments. The resume quality is good, but it could be more tailored to the teaching role. Overall, the candidate is a strong hold for further consideration but may not be the best fit without more evidence of teaching excellence."
15899269,TEACHER,8.5,8.77619048072562,Hire,"The candidate's education is strong, with multiple degrees in progress and completed, including a B.A. in Psychology and Social Work, as well as ongoing M.S. degrees in Forensic Psychology and Clinical Social Work. Their technical skills are relevant, showcasing discharge planning, case coordination, and classroom management. Relevant experience includes roles as a Social Services Specialist and Teacher, aligning well with the target job. Domain knowledge is evident through their education and work in social services and teaching. Achievements include academic honors and being a student-athlete, indicating discipline and dedication. The resume is well-structured and clearly presents qualifications. Overall, the candidate is highly suitable for the mid-level teaching position."
